category,strategy,mean,n,t,significant
WillR14,WillR14_OB20_H1,-6.116680026939354e-05,1021010,-1.3882688322663983,False
WillR14,WillR14_OS90_H3,0.05673994757489608,487254,1.1058678528727455,False
WillR14,WillR14_OB20_H3,0.0005081442653232095,1018528,6.543467591487397,True
WillR14,WillR14_OS90_H5,0.1888621713085567,485130,1.361131246578383,False
WillR14,WillR14_OB20_H5,0.0009557837645768407,1013896,9.375951648292778,True
WillR14,WillR14_OS90_H10,0.21742927120816694,481755,2.136432299313789,False
WillR14,WillR14_OB20_H10,0.002937989158762389,994710,20.92904447852458,True
WillR14,WillR14_OS90_H15,0.21819835642744428,479055,2.192529875400527,False
WillR14,WillR14_OB20_H15,0.005761816285066852,978027,30.31510275047029,True
WillR14,WillR14_OS90_H1,0.1301474160491215,491153,1.022769033698234,False
WillR14,WillR14_OB10_H1,-0.0002711481498750321,579809,-4.385706996763026,True
WillR14,WillR14_OS90_H3,0.05673994757489608,487254,1.1058678528727455,False
WillR14,WillR14_OB10_H3,0.00027496358027959714,578761,2.6166241851047034,False
WillR14,WillR14_OS90_H5,0.1888621713085567,485130,1.361131246578383,False
WillR14,WillR14_OB10_H5,0.0006650027189905288,576583,4.695372643259789,True
WillR14,WillR14_OS90_H10,0.21742927120816694,481755,2.136432299313789,False
WillR14,WillR14_OB10_H10,0.0025901142408079336,565190,13.629165864319805,True
WillR14,WillR14_OS90_H15,0.21819835642744428,479055,2.192529875400527,False
WillR14,WillR14_OB10_H15,0.0057049090878983945,555681,21.68188714028922,True
WillR14,WillR14_OS80_H1,0.06989888418367357,923567,1.0329129117016156,False
WillR14,WillR14_OB30_H1,4.184568088779603e-05,1419396,1.118331265997386,False
WillR14,WillR14_OS80_H3,0.03204217161352308,917320,1.1757042572635101,False
WillR14,WillR14_OB30_H3,0.0006325243928252768,1415402,9.273119593283711,True
WillR14,WillR14_OS80_H5,0.10326229700444027,913596,1.401495880335955,False
WillR14,WillR14_OB30_H5,0.0011215491413170393,1408541,12.743499608398377,True
WillR14,WillR14_OS80_H10,0.12094789227352534,907384,2.2383612001630824,False
WillR14,WillR14_OB30_H10,0.003056881130397864,1384224,24.837067971622538,True
WillR14,WillR14_OS80_H15,0.12370733678581372,901784,2.3399115730936377,False
WillR14,WillR14_OB30_H15,0.005630745262477028,1362046,35.25498577515732,True
WillR14,WillR14_OS80_H1,0.06989888418367357,923567,1.0329129117016156,False
WillR14,WillR14_OB20_H1,-6.116680026939354e-05,1021010,-1.3882688322663983,False
WillR14,WillR14_OS80_H3,0.03204217161352308,917320,1.1757042572635101,False
WillR14,WillR14_OB20_H3,0.0005081442653232095,1018528,6.543467591487397,True
WillR14,WillR14_OS80_H5,0.10326229700444027,913596,1.401495880335955,False
WillR14,WillR14_OB20_H5,0.0009557837645768407,1013896,9.375951648292778,True
WillR14,WillR14_OS80_H10,0.12094789227352534,907384,2.2383612001630824,False
WillR14,WillR14_OB20_H10,0.002937989158762389,994710,20.92904447852458,True
WillR14,WillR14_OS80_H15,0.12370733678581372,901784,2.3399115730936377,False
WillR14,WillR14_OB20_H15,0.005761816285066852,978027,30.31510275047029,True
WillR14,WillR14_OS80_H1,0.06989888418367357,923567,1.0329129117016156,False
WillR14,WillR14_OB10_H1,-0.0002711481498750321,579809,-4.385706996763026,True
WillR14,WillR14_OS80_H3,0.03204217161352308,917320,1.1757042572635101,False
WillR14,WillR14_OB10_H3,0.00027496358027959714,578761,2.6166241851047034,False
WillR14,WillR14_OS80_H5,0.10326229700444027,913596,1.401495880335955,False
WillR14,WillR14_OB10_H5,0.0006650027189905288,576583,4.695372643259789,True
WillR14,WillR14_OS80_H10,0.12094789227352534,907384,2.2383612001630824,False
WillR14,WillR14_OB10_H10,0.0025901142408079336,565190,13.629165864319805,True
WillR14,WillR14_OS80_H15,0.12370733678581372,901784,2.3399115730936377,False
WillR14,WillR14_OB10_H15,0.0057049090878983945,555681,21.68188714028922,True
WillR14,WillR14_OS70_H1,0.049046380477021465,1325420,1.0401247909941056,False
WillR14,WillR14_OB30_H1,4.184568088779603e-05,1419396,1.118331265997386,False
WillR14,WillR14_OS70_H3,0.023096842748411422,1317117,1.216826065267422,False
WillR14,WillR14_OB30_H3,0.0006325243928252768,1415402,9.273119593283711,True
WillR14,WillR14_OS70_H5,0.0732978552288067,1311967,1.4285951805262422,False
WillR14,WillR14_OB30_H5,0.0011215491413170393,1408541,12.743499608398377,True
WillR14,WillR14_OS70_H10,0.086826358261578,1302766,2.3070454703484327,False
WillR14,WillR14_OB30_H10,0.003056881130397864,1384224,24.837067971622538,True
WillR14,WillR14_OS70_H15,0.08976012633797725,1294015,2.4362435014478883,False
WillR14,WillR14_OB30_H15,0.005630745262477028,1362046,35.25498577515732,True
WillR14,WillR14_OS70_H1,0.049046380477021465,1325420,1.0401247909941056,False
WillR14,WillR14_OB20_H1,-6.116680026939354e-05,1021010,-1.3882688322663983,False
WillR14,WillR14_OS70_H3,0.023096842748411422,1317117,1.216826065267422,False
WillR14,WillR14_OB20_H3,0.0005081442653232095,1018528,6.543467591487397,True
WillR14,WillR14_OS70_H5,0.0732978552288067,1311967,1.4285951805262422,False
WillR14,WillR14_OB20_H5,0.0009557837645768407,1013896,9.375951648292778,True
WillR14,WillR14_OS70_H10,0.086826358261578,1302766,2.3070454703484327,False
WillR14,WillR14_OB20_H10,0.002937989158762389,994710,20.92904447852458,True
WillR14,WillR14_OS70_H15,0.08976012633797725,1294015,2.4362435014478883,False
WillR14,WillR14_OB20_H15,0.005761816285066852,978027,30.31510275047029,True
WillR14,WillR14_OS70_H1,0.049046380477021465,1325420,1.0401247909941056,False
WillR14,WillR14_OB10_H1,-0.0002711481498750321,579809,-4.385706996763026,True
WillR14,WillR14_OS70_H3,0.023096842748411422,1317117,1.216826065267422,False
WillR14,WillR14_OB10_H3,0.00027496358027959714,578761,2.6166241851047034,False
WillR14,WillR14_OS70_H5,0.0732978552288067,1311967,1.4285951805262422,False
WillR14,WillR14_OB10_H5,0.0006650027189905288,576583,4.695372643259789,True
WillR14,WillR14_OS70_H10,0.086826358261578,1302766,2.3070454703484327,False
WillR14,WillR14_OB10_H10,0.0025901142408079336,565190,13.629165864319805,True
WillR14,WillR14_OS70_H15,0.08976012633797725,1294015,2.4362435014478883,False
WillR14,WillR14_OB10_H15,0.0057049090878983945,555681,21.68188714028922,True
WillR21,WillR21_OS90_H1,0.13539637548273784,472364,1.0233143198242052,False
WillR21,WillR21_OB30_H1,4.739099883065074e-05,1406196,1.289440760391003,False
WillR21,WillR21_OS90_H3,0.05913331259586005,470128,1.112001288339964,False
WillR21,WillR21_OB30_H3,0.0005972646525887209,1400098,9.311193369130114,True
WillR21,WillR21_OS90_H5,0.19548364152680067,468344,1.360103459772143,False
WillR21,WillR21_OB30_H5,0.0013020389885512467,1392206,15.260844290561872,True
WillR21,WillR21_OS90_H10,0.22544415779231325,464761,2.1370371536640334,False
WillR21,WillR21_OB30_H10,0.003426856130181584,1370776,28.81029797119145,True
WillR21,WillR21_OS90_H15,0.22565778767307051,461847,2.1860312920741616,False
WillR21,WillR21_OB30_H15,0.0057562737918190965,1351082,36.584141270581476,True
WillR21,WillR21_OS90_H1,0.13539637548273784,472364,1.0233143198242052,False
WillR21,WillR21_OB20_H1,-5.388711765622005e-05,1005930,-1.2194071183265245,False
WillR21,WillR21_OS90_H3,0.05913331259586005,470128,1.112001288339964,False
WillR21,WillR21_OB20_H3,0.000477815740760518,1002305,6.226257984024033,True
WillR21,WillR21_OS90_H5,0.19548364152680067,468344,1.360103459772143,False
WillR21,WillR21_OB20_H5,0.0011076801521491613,996705,10.815926147693581,True
WillR21,WillR21_OS90_H10,0.22544415779231325,464761,2.1370371536640334,False
WillR21,WillR21_OB20_H10,0.00318546202941876,980202,23.13338687102111,True
WillR21,WillR21_OS90_H15,0.22565778767307051,461847,2.1860312920741616,False
WillR21,WillR21_OB20_H15,0.005613580579913025,965695,29.927965055856234,True
WillR21,WillR21_OS90_H1,0.13539637548273784,472364,1.0233143198242052,False
WillR21,WillR21_OB10_H1,-0.00025869053715249913,562584,-4.143317126214904,True
WillR21,WillR21_OS90_H3,0.05913331259586005,470128,1.112001288339964,False
WillR21,WillR21_OB10_H3,0.0002963947583972895,561112,2.8070742536870434,False
WillR21,WillR21_OS90_H5,0.19548364152680067,468344,1.360103459772143,False
WillR21,WillR21_OB10_H5,0.0008467077083272808,558420,5.86834858543541,True
WillR21,WillR21_OS90_H10,0.22544415779231325,464761,2.1370371536640334,False
WillR21,WillR21_OB10_H10,0.0027255782235851003,548810,14.612025807490662,True
WillR21,WillR21_OS90_H15,0.22565778767307051,461847,2.1860312920741616,False
WillR21,WillR21_OB10_H15,0.005475101743702429,540854,20.9655944723407,True
WillR21,WillR21_OS80_H1,0.07222543954323955,896473,1.0359825533406133,False
WillR21,WillR21_OB30_H1,4.739099883065074e-05,1406196,1.289440760391003,False
WillR21,WillR21_OS80_H3,0.03331434879229713,892671,1.1895301329377577,False
WillR21,WillR21_OB30_H3,0.0005972646525887209,1400098,9.311193369130114,True
WillR21,WillR21_OS80_H5,0.10625096564601857,889468,1.4039707237748669,False
WillR21,WillR21_OB30_H5,0.0013020389885512467,1392206,15.260844290561872,True
WillR21,WillR21_OS80_H10,0.12423760956380286,882603,2.2364335214150524,False
WillR21,WillR21_OB30_H10,0.003426856130181584,1370776,28.81029797119145,True
WillR21,WillR21_OS80_H15,0.12638322269257793,876261,2.3228564412960813,False
WillR21,WillR21_OB30_H15,0.0057562737918190965,1351082,36.584141270581476,True
WillR21,WillR21_OS80_H1,0.07222543954323955,896473,1.0359825533406133,False
WillR21,WillR21_OB20_H1,-5.388711765622005e-05,1005930,-1.2194071183265245,False
WillR21,WillR21_OS80_H3,0.03331434879229713,892671,1.1895301329377577,False
WillR21,WillR21_OB20_H3,0.000477815740760518,1002305,6.226257984024033,True
WillR21,WillR21_OS80_H5,0.10625096564601857,889468,1.4039707237748669,False
WillR21,WillR21_OB20_H5,0.0011076801521491613,996705,10.815926147693581,True
WillR21,WillR21_OS80_H10,0.12423760956380286,882603,2.2364335214150524,False
WillR21,WillR21_OB20_H10,0.00318546202941876,980202,23.13338687102111,True
WillR21,WillR21_OS80_H15,0.12638322269257793,876261,2.3228564412960813,False
WillR21,WillR21_OB20_H15,0.005613580579913025,965695,29.927965055856234,True
WillR21,WillR21_OS80_H1,0.07222543954323955,896473,1.0359825533406133,False
WillR21,WillR21_OB10_H1,-0.00025869053715249913,562584,-4.143317126214904,True
WillR21,WillR21_OS80_H3,0.03331434879229713,892671,1.1895301329377577,False
WillR21,WillR21_OB10_H3,0.0002963947583972895,561112,2.8070742536870434,False
WillR21,WillR21_OS80_H5,0.10625096564601857,889468,1.4039707237748669,False
WillR21,WillR21_OB10_H5,0.0008467077083272808,558420,5.86834858543541,True
WillR21,WillR21_OS80_H10,0.12423760956380286,882603,2.2364335214150524,False
WillR21,WillR21_OB10_H10,0.0027255782235851003,548810,14.612025807490662,True
WillR21,WillR21_OS80_H15,0.12638322269257793,876261,2.3228564412960813,False
WillR21,WillR21_OB10_H15,0.005475101743702429,540854,20.9655944723407,True
WillR21,WillR21_OS70_H1,0.05045450056658119,1291657,1.0427304554131844,False
WillR21,WillR21_OB30_H1,4.739099883065074e-05,1406196,1.289440760391003,False
WillR21,WillR21_OS70_H3,0.023925045860301787,1286184,1.2308543899936795,False
WillR21,WillR21_OB30_H3,0.0005972646525887209,1400098,9.311193369130114,True
WillR21,WillR21_OS70_H5,0.07499604202127458,1281621,1.427881932379437,False
WillR21,WillR21_OB30_H5,0.0013020389885512467,1392206,15.260844290561872,True
WillR21,WillR21_OS70_H10,0.08857922186461253,1271112,2.296416548541324,False
WillR21,WillR21_OB30_H10,0.003426856130181584,1370776,28.81029797119145,True
WillR21,WillR21_OS70_H15,0.09124097106428411,1260805,2.4128670512915136,False
WillR21,WillR21_OB30_H15,0.0057562737918190965,1351082,36.584141270581476,True
WillR21,WillR21_OS70_H1,0.05045450056658119,1291657,1.0427304554131844,False
WillR21,WillR21_OB20_H1,-5.388711765622005e-05,1005930,-1.2194071183265245,False
WillR21,WillR21_OS70_H3,0.023925045860301787,1286184,1.2308543899936795,False
WillR21,WillR21_OB20_H3,0.000477815740760518,1002305,6.226257984024033,True
WillR21,WillR21_OS70_H5,0.07499604202127458,1281621,1.427881932379437,False
WillR21,WillR21_OB20_H5,0.0011076801521491613,996705,10.815926147693581,True
WillR21,WillR21_OS70_H10,0.08857922186461253,1271112,2.296416548541324,False
WillR21,WillR21_OB20_H10,0.00318546202941876,980202,23.13338687102111,True
WillR21,WillR21_OS70_H15,0.09124097106428411,1260805,2.4128670512915136,False
WillR21,WillR21_OB20_H15,0.005613580579913025,965695,29.927965055856234,True
WillR21,WillR21_OS70_H1,0.05045450056658119,1291657,1.0427304554131844,False
WillR21,WillR21_OB10_H1,-0.00025869053715249913,562584,-4.143317126214904,True
WillR21,WillR21_OS70_H3,0.023925045860301787,1286184,1.2308543899936795,False
WillR21,WillR21_OB10_H3,0.0002963947583972895,561112,2.8070742536870434,False
WillR21,WillR21_OS70_H5,0.07499604202127458,1281621,1.427881932379437,False
WillR21,WillR21_OB10_H5,0.0008467077083272808,558420,5.86834858543541,True
WillR21,WillR21_OS70_H10,0.08857922186461253,1271112,2.296416548541324,False
WillR21,WillR21_OB10_H10,0.0027255782235851003,548810,14.612025807490662,True
WillR21,WillR21_OS70_H15,0.09124097106428411,1260805,2.4128670512915136,False
WillR21,WillR21_OB10_H15,0.005475101743702429,540854,20.9655944723407,True
WillR28,WillR28_OS90_H1,0.13669885239874202,467430,1.0223666860757186,False
WillR28,WillR28_OB30_H1,0.00010577424828397691,1388616,2.946553810453883,False
WillR28,WillR28_OS90_H3,0.05963280737932039,464999,1.1091590063466579,False
WillR28,WillR28_OB30_H3,0.000662956663343597,1382710,10.683934888721792,True
WillR28,WillR28_OS90_H5,0.19736882579089585,463072,1.357761845530064,False
WillR28,WillR28_OB30_H5,0.0013519648771860003,1375170,16.32633564509112,True
WillR28,WillR28_OS90_H10,0.22758232765405248,459344,2.1321613786113196,False
WillR28,WillR28_OB30_H10,0.003406514430242565,1356026,29.909058462578123,True
WillR28,WillR28_OS90_H15,0.2271461340656105,455838,2.171821881201359,False
WillR28,WillR28_OB30_H15,0.005486988860963687,1339407,36.98944397835904,True
WillR28,WillR28_OS90_H1,0.13669885239874202,467430,1.0223666860757186,False
WillR28,WillR28_OB20_H1,-8.930020004833074e-06,989630,-0.20536484180552503,False
WillR28,WillR28_OS90_H3,0.05963280737932039,464999,1.1091590063466579,False
WillR28,WillR28_OB20_H3,0.0004283507423978632,986056,5.865509052942408,True
WillR28,WillR28_OS90_H5,0.19736882579089585,463072,1.357761845530064,False
WillR28,WillR28_OB20_H5,0.0009728817333963766,980645,10.045391689627294,True
WillR28,WillR28_OS90_H10,0.22758232765405248,459344,2.1321613786113196,False
WillR28,WillR28_OB20_H10,0.0030542328329109902,966345,22.881068968575175,True
WillR28,WillR28_OS90_H15,0.2271461340656105,455838,2.171821881201359,False
WillR28,WillR28_OB20_H15,0.005231765371554787,954578,29.984408515610223,True
WillR28,WillR28_OS90_H1,0.13669885239874202,467430,1.0223666860757186,False
WillR28,WillR28_OB10_H1,-0.00016318724045171433,549732,-2.6028875197627537,False
WillR28,WillR28_OS90_H3,0.05963280737932039,464999,1.1091590063466579,False
WillR28,WillR28_OB10_H3,0.00023032889396354828,548293,2.2414678727137534,False
WillR28,WillR28_OS90_H5,0.19736882579089585,463072,1.357761845530064,False
WillR28,WillR28_OB10_H5,0.0005881624038611857,545654,4.334632075940794,True
WillR28,WillR28_OS90_H10,0.22758232765405248,459344,2.1321613786113196,False
WillR28,WillR28_OB10_H10,0.002397549914690389,537401,13.478102507894333,True
WillR28,WillR28_OS90_H15,0.2271461340656105,455838,2.171821881201359,False
WillR28,WillR28_OB10_H15,0.005225252983080573,531163,21.07414349532822,True
WillR28,WillR28_OS80_H1,0.07303469655170691,884849,1.0340068670661997,False
WillR28,WillR28_OB30_H1,0.00010577424828397691,1388616,2.946553810453883,False
WillR28,WillR28_OS80_H3,0.03348166780986821,880781,1.1795790695737385,False
WillR28,WillR28_OB30_H3,0.000662956663343597,1382710,10.683934888721792,True
WillR28,WillR28_OS80_H5,0.10734345759358487,877311,1.3990198053271583,False
WillR28,WillR28_OB30_H5,0.0013519648771860003,1375170,16.32633564509112,True
WillR28,WillR28_OS80_H10,0.12537033273542791,869797,2.2240786929390155,False
WillR28,WillR28_OB30_H10,0.003406514430242565,1356026,29.909058462578123,True
WillR28,WillR28_OS80_H15,0.1270816737655829,861862,2.2973121848919287,False
WillR28,WillR28_OB30_H15,0.005486988860963687,1339407,36.98944397835904,True
WillR28,WillR28_OS80_H1,0.07303469655170691,884849,1.0340068670661997,False
WillR28,WillR28_OB20_H1,-8.930020004833074e-06,989630,-0.20536484180552503,False
WillR28,WillR28_OS80_H3,0.03348166780986821,880781,1.1795790695737385,False
WillR28,WillR28_OB20_H3,0.0004283507423978632,986056,5.865509052942408,True
WillR28,WillR28_OS80_H5,0.10734345759358487,877311,1.3990198053271583,False
WillR28,WillR28_OB20_H5,0.0009728817333963766,980645,10.045391689627294,True
WillR28,WillR28_OS80_H10,0.12537033273542791,869797,2.2240786929390155,False
WillR28,WillR28_OB20_H10,0.0030542328329109902,966345,22.881068968575175,True
WillR28,WillR28_OS80_H15,0.1270816737655829,861862,2.2973121848919287,False
WillR28,WillR28_OB20_H15,0.005231765371554787,954578,29.984408515610223,True
WillR28,WillR28_OS80_H1,0.07303469655170691,884849,1.0340068670661997,False
WillR28,WillR28_OB10_H1,-0.00016318724045171433,549732,-2.6028875197627537,False
WillR28,WillR28_OS80_H3,0.03348166780986821,880781,1.1795790695737385,False
WillR28,WillR28_OB10_H3,0.00023032889396354828,548293,2.2414678727137534,False
WillR28,WillR28_OS80_H5,0.10734345759358487,877311,1.3990198053271583,False
WillR28,WillR28_OB10_H5,0.0005881624038611857,545654,4.334632075940794,True
WillR28,WillR28_OS80_H10,0.12537033273542791,869797,2.2240786929390155,False
WillR28,WillR28_OB10_H10,0.002397549914690389,537401,13.478102507894333,True
WillR28,WillR28_OS80_H15,0.1270816737655829,861862,2.2973121848919287,False
WillR28,WillR28_OB10_H15,0.005225252983080573,531163,21.07414349532822,True
WillR28,WillR28_OS70_H1,0.05115792511856665,1270395,1.0398641071423451,False
WillR28,WillR28_OB30_H1,0.00010577424828397691,1388616,2.946553810453883,False
WillR28,WillR28_OS70_H3,0.02397977436359795,1264595,1.212960042302764,False
WillR28,WillR28_OB30_H3,0.000662956663343597,1382710,10.683934888721792,True
WillR28,WillR28_OS70_H5,0.07588358813653104,1259671,1.4200354182036958,False
WillR28,WillR28_OB30_H5,0.0013519648771860003,1375170,16.32633564509112,True
WillR28,WillR28_OS70_H10,0.08964287778564478,1247815,2.281394796422856,False
WillR28,WillR28_OB30_H10,0.003406514430242565,1356026,29.909058462578123,True
WillR28,WillR28_OS70_H15,0.0919515712126892,1235082,2.3820471442069393,False
WillR28,WillR28_OB30_H15,0.005486988860963687,1339407,36.98944397835904,True
WillR28,WillR28_OS70_H1,0.05115792511856665,1270395,1.0398641071423451,False
WillR28,WillR28_OB20_H1,-8.930020004833074e-06,989630,-0.20536484180552503,False
WillR28,WillR28_OS70_H3,0.02397977436359795,1264595,1.212960042302764,False
WillR28,WillR28_OB20_H3,0.0004283507423978632,986056,5.865509052942408,True
WillR28,WillR28_OS70_H5,0.07588358813653104,1259671,1.4200354182036958,False
WillR28,WillR28_OB20_H5,0.0009728817333963766,980645,10.045391689627294,True
WillR28,WillR28_OS70_H10,0.08964287778564478,1247815,2.281394796422856,False
WillR28,WillR28_OB20_H10,0.0030542328329109902,966345,22.881068968575175,True
WillR28,WillR28_OS70_H15,0.0919515712126892,1235082,2.3820471442069393,False
WillR28,WillR28_OB20_H15,0.005231765371554787,954578,29.984408515610223,True
WillR28,WillR28_OS70_H1,0.05115792511856665,1270395,1.0398641071423451,False
