^VIX,^TNX,^TYX,^IRX,DX-Y.NYB,GC=F,CL=F,HYG,LQD,TLT,IEF,SPY,QQQ,IWM,XLF,XLE,XLK,Yield_Curve,Credit_Spread,Risk_Ratio,SmallCap_Ratio,Gold_SPY_Ratio,Dollar_Change_20D,Macro_Regime
12.319999694824219,1.809000015258789,2.260999917984009,1.5180000066757202,97.31999969482422,1549.0,58.52000045776367,64.56121826171875,104.7831039428711,117.75395965576172,97.11942291259766,304.1390075683594,214.761962890625,157.7100372314453,27.756582260131836,23.286409378051758,45.881378173828125,0.29100000858306885,,1.9703071190130714,0.5185459060064758,5.093065872689287,,NEUTRAL
12.100000381469727,1.8359999656677246,2.2960000038146973,1.5230000019073486,97.61000061035156,1558.800048828125,58.540000915527344,64.51013946533203,104.7668685913086,116.74732208251953,97.04098510742188,305.0857238769531,215.8247528076172,157.28207397460938,27.837322235107422,23.137685775756836,46.190521240234375,0.312999963760376,,1.9963328090759966,0.515534034093461,5.109383779153228,,NEUTRAL
12.850000381469727,1.7690000534057617,2.2309999465942383,1.503000020980835,97.52999877929688,1556.4000244140625,58.34000015258789,64.37139892578125,105.2704086303711,117.97384643554688,97.42459106445312,304.4882507324219,215.7281494140625,155.9796905517578,27.60407257080078,22.72283172607422,46.17150115966797,0.26600003242492676,,2.0319431009422404,0.5122683393417029,5.11152735998932,,NEUTRAL
12.90999984741211,1.7690000534057617,2.2179999351501465,1.5130000114440918,97.52999877929688,1555.300048828125,56.7400016784668,64.48819732666016,105.3272476196289,118.3883285522461,97.44204711914062,304.5250244140625,216.2981719970703,155.87733459472656,27.6848087310791,22.503671646118164,46.337955474853516,0.2560000419616699,,2.0591286703584086,0.5118703623606979,5.107298002260019,,NEUTRAL
12.979999542236328,1.7400000095367432,2.181999921798706,1.5149999856948853,97.69000244140625,1564.5999755859375,55.59000015258789,64.29110717773438,105.4653549194336,119.21728515625,97.68617248535156,304.8743591308594,216.99380493164062,155.7749786376953,27.61304473876953,22.417570114135742,46.556739807128906,0.2250000238418579,,2.076796886107288,0.5109481134516562,5.131950027041709,,NEUTRAL
14.5600004196167,1.680999994277954,2.128000020980835,1.4900000095367432,97.8499984741211,1571.0999755859375,54.189998626708984,64.02096557617188,105.64403533935547,120.18152618408203,98.03491973876953,302.1629943847656,215.16775512695312,153.85865783691406,27.263168334960938,22.159263610839844,46.337955474853516,0.19099998474121094,,2.0911324621900325,0.509190935674257,5.19951153775417,,NEUTRAL
18.229999542236328,1.6050000190734863,2.055000066757202,1.5049999952316284,97.95999908447266,1576.800048828125,53.13999938964844,63.590232849121094,105.84711456298828,122.05091857910156,98.69757080078125,297.3194885253906,210.72335815429688,152.1097412109375,26.841527938842773,21.544818878173828,45.23455810546875,0.10000002384185791,,2.099556202409946,0.5116036690542993,5.303386120595552,,NEUTRAL
16.280000686645508,1.6410000324249268,2.0950000286102295,1.5299999713897705,98.0199966430664,1569.199951171875,53.47999954223633,64.13778686523438,105.79022979736328,121.09510803222656,98.36624145507812,300.4351806640625,213.96006774902344,153.37489318847656,27.155517578125,21.64266014099121,46.10016632080078,0.11100006103515625,,2.130060076741077,0.5105090983335128,5.223089878167453,,NEUTRAL
16.389999389648438,1.593999981880188,2.052999973297119,1.5199999809265137,97.98999786376953,1569.800048828125,53.33000183105469,64.10128021240234,106.1313705444336,122.2793197631836,98.8370590209961,300.18707275390625,214.3078155517578,152.5004425048828,27.11066246032715,21.415666580200195,46.21905517578125,0.07400000095367432,,2.1581889595961945,0.5080180205824615,5.229405898218173,,NEUTRAL
15.489999771118164,1.5579999685287476,2.0280001163482666,1.527999997138977,97.87000274658203,1583.5,52.13999938964844,64.1669921875,106.19631958007812,122.29623413085938,98.93295288085938,301.1612548828125,215.07113647460938,152.5004425048828,27.451568603515625,21.587865829467773,46.61856460571289,0.029999971389770508,,2.159480004831132,0.5063747080089157,5.257980481639876,,NEUTRAL
18.84000015258789,1.5199999809265137,2.015000104904175,1.5099999904632568,97.38999938964844,1582.9000244140625,51.560001373291016,63.904151916503906,106.47246551513672,123.41284942626953,99.42993927001953,295.69281005859375,211.6605224609375,149.33750915527344,26.877408981323242,20.914718627929688,45.339202880859375,0.009999990463256836,-0.03113613520395675,2.167813188761384,0.5050427473217258,5.353190779648646,0.5575641962159095,RISK_OFF
17.969999313354492,1.5199999809265137,1.996999979019165,1.5180000066757202,97.80000305175781,1577.199951171875,50.11000061035156,63.89387130737305,106.38861083984375,123.31279754638672,99.34525299072266,297.8893127441406,214.8585205078125,151.0027313232422,27.065805435180664,20.640758514404297,45.93844985961914,0.001999974250793457,-0.025986456356181353,2.2256182992287163,0.5069088579654403,5.294583872925122,0.9913328688257783,RISK_OFF
16.049999237060547,1.6030000448226929,2.0810000896453857,1.5379999876022339,97.95999908447266,1550.4000244140625,49.61000061035156,64.2751235961914,106.12804412841797,121.6521224975586,98.76903533935547,302.4295959472656,219.7764129638672,153.2818603515625,27.32596778869629,20.715112686157227,47.1417236328125,0.06500005722045898,-0.019959436923811413,2.2757164948619724,0.5068348548079604,5.126482477873641,1.3344377159011378,NEUTRAL
15.149999618530273,1.6490000486373901,2.132999897003174,1.5199999809265137,98.2699966430664,1557.800048828125,50.75,64.53909301757812,106.06289672851562,120.3219223022461,98.34126281738281,305.9219970703125,220.5010528564453,155.64480590820312,27.873205184936523,21.493942260742188,47.417572021484375,0.12900006771087646,-0.01694702470702314,2.206090043709229,0.5087728486305286,5.0921478800038145,1.330164200330053,NEUTRAL
14.960000038146973,1.6440000534057617,2.114000082015991,1.5299999713897705,98.5,1565.0999755859375,50.95000076293945,64.59040069580078,106.01402282714844,120.86420440673828,98.41107940673828,306.95135498046875,222.4044647216797,155.29127502441406,27.837322235107422,21.2747745513916,47.85037612915039,0.11400008201599121,-0.01802857761739962,2.24916019737659,0.5059149357209881,5.098853450852252,1.2332958999023536,NEUTRAL
15.470000267028809,1.5779999494552612,2.0420000553131104,1.5180000066757202,98.68000030517578,1568.5999755859375,50.31999969482422,64.49510192871094,106.42118835449219,122.3723373413086,98.88253021240234,305.3154602050781,221.44793701171875,153.3842315673828,27.738643646240234,21.126056671142578,47.41282272338867,0.059999942779541016,-0.021168337543737814,2.2442817162444166,0.502379510897862,5.137636903589227,1.2621892205772811,RISK_OFF
15.039999961853027,1.5470000505447388,2.0199999809265137,1.5199999809265137,98.83000183105469,1574.699951171875,49.56999969482422,64.58305358886719,106.67363739013672,122.71121215820312,99.0745849609375,307.5948181152344,224.12420654296875,154.24935913085938,27.819381713867188,21.0203857421875,48.05488586425781,0.027000069618225098,-0.019704158522294346,2.286108659167591,0.5014693032737401,5.119396876776853,1.5098615565814155,NEUTRAL
15.180000305175781,1.590000033378601,2.0510001182556152,1.5379999876022339,98.72000122070312,1565.5999755859375,49.939998626708984,64.62703704833984,106.51885223388672,122.09271240234375,98.83885192871094,308.1278076171875,224.16285705566406,155.31918334960938,27.918060302734375,21.255203247070312,47.89318084716797,0.05200004577636719,-0.020001962521742467,2.2532450191352216,0.5040738924238061,5.081008389645283,1.4072961151059715,RISK_OFF
13.739999771118164,1.6299999952316284,2.0910000801086426,1.534999966621399,99.05000305175781,1567.4000244140625,51.16999816894531,64.795654296875,106.47001647949219,121.47422790527344,98.58570861816406,310.113037109375,226.346435546875,156.38900756835938,27.93600845336914,21.540904998779297,48.411582946777344,0.09500002861022949,-0.015536121368339817,2.2474256745257817,0.5042967848952506,5.054286137158593,1.7253776910618024,NEUTRAL
14.149999618530273,1.6169999837875366,2.071000099182129,1.5449999570846558,99.06999969482422,1575.0999755859375,51.41999816894531,64.81766510009766,106.39678955078125,121.94024658203125,98.67298889160156,309.78216552734375,226.0565948486328,156.79830932617188,27.927034378051758,21.474374771118164,48.283172607421875,0.07200002670288086,-0.012506227372651502,2.2484087719452512,0.5061566699918096,5.084540528356876,1.8924162031918934,NEUTRAL
13.680000305175781,1.5880000591278076,2.0429999828338623,1.534999966621399,99.12000274658203,1582.699951171875,52.04999923706055,64.81034851074219,106.65730285644531,122.4739990234375,98.91744995117188,310.2784729003906,226.7039337158203,156.19361877441406,27.962921142578125,21.36087417602539,48.492435455322266,0.05300009250640869,-0.01402763911463567,2.2701521976918095,0.5033981807192832,5.100901575211673,1.8495715756291276,NEUTRAL
14.829999923706055,1.555999994277954,2.00600004196167,1.534999966621399,99.45999908447266,1600.0,52.04999923706055,64.67837524414062,106.86092376708984,123.31279754638672,99.0745849609375,309.4788513183594,226.79086303710938,155.85874938964844,27.720699310302734,21.18476104736328,48.31169891357422,0.021000027656555176,-0.01737986475162767,2.2804929829306353,0.5036168020066654,5.169981706937667,1.8952960378579187,NEUTRAL
14.380000114440918,1.5700000524520874,2.0160000324249268,1.5429999828338623,99.5999984741211,1607.5,53.290000915527344,64.7076644897461,106.71432495117188,123.30438232421875,99.05712890625,310.9585266113281,228.96478271484375,156.6587677001953,27.927034378051758,21.466537475585938,48.887184143066406,0.027000069618225098,-0.008492425286932725,2.2773670042812535,0.503793124463847,5.169499667745851,2.1224235832387084,NEUTRAL
15.5600004196167,1.524999976158142,1.972000002861023,1.5379999876022339,99.87000274658203,1616.5999755859375,53.779998779296875,64.81766510009766,107.07262420654297,124.27022552490234,99.34525299072266,309.6810302734375,226.83917236328125,157.0402069091797,27.873205184936523,21.44305992126465,48.37828826904297,-0.013000011444091797,-0.011462025920127017,2.2561280174881757,0.5071030885247272,5.220209885502307,2.399265863399025,RISK_OFF
17.079999923706055,1.4709999561309814,1.9179999828338623,1.5180000066757202,99.26000213623047,1644.5999755859375,53.380001068115234,64.75901794433594,107.2843017578125,125.43096923828125,99.74686431884766,306.4918518066406,222.481689453125,155.4494171142578,27.60407257080078,21.18867301940918,47.29392623901367,-0.04700005054473877,-0.00996886456977486,2.232038136399181,0.5071893957309105,5.365884821706391,1.6071242251896711,RISK_OFF
25.030000686645508,1.3769999742507935,1.8370000123977661,1.503000020980835,99.29000091552734,1672.4000244140625,51.43000030517578,64.06249237060547,107.30061340332031,127.30349731445312,100.52391052246094,296.3270263671875,213.90206909179688,150.77015686035156,26.70696258544922,20.210250854492188,45.339202880859375,-0.1260000467300415,-0.015032109701836438,2.243376552190677,0.5087965100879048,5.64376474504132,1.4716427837115242,CRISIS
27.850000381469727,1.3300000429153442,1.8040000200271606,1.4900000095367432,98.97000122070312,1646.9000244140625,49.900001525878906,63.615299224853516,107.40650177001953,127.98133087158203,100.80325317382812,287.3475646972656,208.08566284179688,145.41171264648438,25.800880432128906,19.317934036254883,43.88859558105469,-0.15999996662139893,-0.014338262964563198,2.2719093821672067,0.5060481817539765,5.731386748132528,1.0310352650774623,CRISIS
27.559999465942383,1.309999942779541,1.7960000038146973,1.4780000448226929,99.0,1640.0,48.72999954223633,63.6812858581543,107.00749206542969,127.30349731445312,100.75088500976562,286.2906799316406,209.15814208984375,143.72792053222656,25.61248207092285,18.734798431396484,44.08835983276367,-0.16800010204315186,-0.018623881829204048,2.3532871193788094,0.502034926762357,5.72844355391378,0.9997994189922421,CRISIS
39.15999984741211,1.2990000247955322,1.784000039100647,1.3949999809265137,98.44000244140625,1640.0,47.09000015258789,62.823490142822266,106.43749237060547,128.68455505371094,101.23977661132812,273.4329528808594,198.6847381591797,138.6671905517578,24.51801109313965,17.732891082763672,41.71033477783203,-0.09599995613098145,-0.022818291366946686,2.352145207634776,0.5071341588158107,5.997814026148426,0.4592352152740453,CRISIS
40.11000061035156,1.1269999742507935,1.6710000038146973,1.2300000190734863,98.12999725341797,1564.0999755859375,44.7599983215332,63.08009338378906,107.63447570800781,131.59071350097656,102.37477111816406,272.2840270996094,198.83937072753906,136.1275634765625,23.85415267944336,17.71723747253418,42.02899932861328,-0.10300004482269287,-0.030481025818597463,2.3722095159455847,0.4999469301471845,5.7443691877443275,0.2656529064468893,CRISIS
33.41999816894531,1.0880000591278076,1.6460000276565552,1.1349999904632568,97.36000061035156,1592.300048828125,46.75,63.55875778198242,107.52751159667969,130.6226043701172,102.3048324584961,284.07568359375,209.10018920898438,140.49989318847656,25.074228286743164,18.433439254760742,44.459327697753906,-0.04699993133544922,-0.01531397571187787,2.411884569303666,0.4945861307488823,5.605196575378962,-0.03080273075765083,CRISIS
36.81999969482422,1.0099999904632568,1.6299999952316284,0.9179999828338623,97.1500015258789,1642.0999755859375,47.18000030517578,63.28630447387695,108.7522201538086,132.6505584716797,103.49361419677734,275.9419250488281,202.39491271972656,137.6345977783203,24.132259368896484,17.869871139526367,42.77094268798828,0.09200000762939453,-0.03172575153018975,2.393466766158332,0.4987810306605847,5.950889758036467,-0.6646232163560528,CRISIS
31.989999771118164,0.9919999837875366,1.6349999904632568,0.675000011920929,97.33999633789062,1641.0999755859375,46.779998779296875,64.1552734375,108.90735626220703,131.24195861816406,103.2663345336914,287.5406799316406,210.83929443359375,141.5511016845703,24.930679321289062,18.29254913330078,44.60675811767578,0.31699997186660767,-0.028052934281815434,2.4385206125520877,0.49228200238735753,5.707366261970617,-0.6329142020993661,CRISIS
39.619998931884766,0.9259999990463257,1.5709999799728394,0.5950000286102295,96.81999969482422,1666.4000244140625,45.900001525878906,63.34519577026367,108.86653137207031,134.50877380371094,104.18416595458984,277.9822692871094,204.43350219726562,137.04855346679688,23.72855567932129,17.623306274414062,43.19898986816406,0.3309999704360962,-0.04493252141818094,2.4512420765722824,0.49301185222446164,5.994627026707768,-1.4755235552808887,CRISIS
41.939998626708984,0.7059999704360962,1.215000033378601,0.41499999165534973,95.94999694824219,1670.800048828125,41.279998779296875,62.630889892578125,109.62586975097656,141.5092010498047,105.24181365966797,273.3869323730469,200.98426818847656,134.33216857910156,22.92116355895996,16.633146286010742,42.28581237792969,0.29099997878074646,-0.06440701309968833,2.5422617976668698,0.4913628000178158,6.111484679700252,-2.5888355855409273,CRISIS
54.459999084472656,0.49900001287460327,0.9369999766349792,0.33000001311302185,94.9000015258789,1674.5,31.1299991607666,59.9356575012207,106.96417236328125,145.34463500976562,106.18585205078125,252.036865234375,187.02301025390625,121.27102661132812,20.46308135986328,13.283035278320312,39.07550811767578,0.16899999976158142,-0.0757966464785178,2.941760471076383,0.48116384283130703,6.643869334126351,-3.830562188495057,CRISIS
47.29999923706055,0.7480000257492065,1.218999981880188,0.38999998569488525,96.41000366210938,1659.0999755859375,34.36000061035156,60.85614776611328,104.5556640625,137.89439392089844,104.2365951538086,265.0785217285156,197.20652770996094,125.05723571777344,21.665206909179688,13.913140296936035,41.68180847167969,0.3580000400543213,-0.037852476397446266,2.995859136190763,0.4717743063538463,6.2589000601306015,-2.44864729748987,CRISIS
53.900001525878906,0.8199999928474426,1.3079999685287476,0.36800000071525574,96.51000213623047,1641.4000244140625,32.97999954223633,59.53065872192383,101.11833190917969,132.8203125,103.1964111328125,252.15635681152344,188.61717224121094,117.10338592529297,20.489990234375,13.177363395690918,39.71281433105469,0.4519999921321869,-0.028158164504666017,3.0137147423619686,0.4644078277702234,6.509453281960851,-2.2386538261196742,CRISIS
75.47000122070312,0.8489999771118164,1.406999945640564,0.27300000190734863,97.47000122070312,1589.300048828125,31.5,57.152076721191406,96.29307556152344,133.64334106445312,103.2488784790039,228.03074645996094,171.32261657714844,104.16321563720703,18.274131774902344,11.53361988067627,35.836647033691406,0.5759999752044678,-0.022379313892125996,3.107146533737692,0.45679460885989187,6.9696743684833935,-1.5951557621144863,CRISIS
57.83000183105469,0.9509999752044678,1.5520000457763672,0.24300000071525574,98.75,1515.699951171875,31.729999542236328,58.94887161254883,100.46515655517578,130.6226043701172,102.57579803466797,247.52418518066406,185.83460998535156,111.14031219482422,20.678382873535156,12.598140716552734,40.04097366333008,0.707999974489212,-0.034793005233428986,3.178324053066031,0.4490078903348561,6.123441836867736,-0.3230036295648997,CRISIS
82.69000244140625,0.7279999852180481,1.3339999914169312,0.1850000023841858,98.08999633789062,1485.9000244140625,28.700000762939453,55.70872497558594,99.03636932373047,139.08238220214844,105.2855224609375,220.43923950195312,163.57388305664062,96.3954086303711,17.843517303466797,10.88394832611084,34.509727478027344,0.5429999828338623,-0.06898220162076263,3.1706993127886984,0.4372878841723504,6.740633055036906,-1.0391509081419281,CRISIS
75.91000366210938,0.996999979019165,1.5820000171661377,0.16500000655651093,99.58000183105469,1524.9000244140625,26.950000762939453,56.23157501220703,94.97856903076172,129.8079071044922,102.64573669433594,232.34115600585938,175.97959899902344,100.81421661376953,18.81239128112793,10.958311080932617,36.85919189453125,0.8319999724626541,-0.0194024036823629,3.363583276866996,0.43390597837615613,6.563193756234932,0.12065428080298979,CRISIS
76.44999694824219,1.2660000324249268,1.8969999551773071,0.003000000026077032,101.16000366210938,1477.300048828125,20.3700008392334,53.74989318847656,90.22677612304688,122.48517608642578,101.22099304199219,220.57705688476562,170.626953125,92.9998779296875,17.215538024902344,9.385008811950684,35.47044372558594,1.2630000323988497,-0.014840971159666316,3.7794790006396775,0.4216208124413987,6.6974329501544645,1.5662702930599126,RISK_OFF
72.0,1.11899995803833,1.7400000095367432,-0.02800000086426735,102.76000213623047,1478.5999755859375,25.219999313354492,52.54222106933594,85.7689208984375,125.81986999511719,101.55310821533203,221.0458221435547,171.65113830566406,96.62794494628906,17.59232521057129,10.022939682006836,35.598846435546875,1.1469999589025974,0.009580750514544878,3.5517370716551215,0.43713988352847305,6.689110706764158,2.8937611997285506,RISK_OFF
66.04000091552734,0.9380000233650208,1.555999994277954,-0.032999999821186066,102.81999969482422,1484.0,22.43000030517578,51.36396026611328,87.14871978759766,135.281005859375,104.14043426513672,211.51998901367188,164.92648315429688,94.3301773071289,16.96434783935547,10.120781898498535,33.9675407409668,0.9710000231862068,-0.019160342748789527,3.3562170474206185,0.44596341814783164,7.015885387097291,3.586537862156991,CRISIS
61.59000015258789,0.7639999985694885,1.343999981880188,-0.03999999910593033,102.48999786376953,1567.0,23.360000610351562,50.5391731262207,93.590576171875,140.8557891845703,105.37294006347656,206.1118621826172,165.04559326171875,92.93475341796875,15.977301597595215,9.430963516235352,33.65726089477539,0.8039999976754189,-0.08332352344045979,3.5688040608824965,0.4508947347029819,7.602667713572071,3.222879362207509,CRISIS
61.66999816894531,0.8159999847412109,1.36899995803833,-0.032999999821186066,101.73999786376953,1660.199951171875,24.010000228881836,52.62321090698242,95.50928497314453,138.23390197753906,104.65618896484375,224.78623962402344,177.82635498046875,101.43749237060547,17.95863151550293,10.943438529968262,37.1042594909668,0.848999984562397,-0.062021887180671476,3.390548536399958,0.4512620191532605,7.385683189276705,2.7988245012640967,CRISIS
63.95000076293945,0.8579999804496765,1.4229999780654907,-0.07000000029802322,101.05000305175781,1632.300048828125,24.489999771118164,54.103389739990234,100.08143615722656,137.91989135742188,104.71735382080078,228.1513214111328,176.50953674316406,102.6982192993164,18.44718360900879,11.459601402282715,37.05644989013672,0.9279999807476997,-0.08567866065004537,3.233659582850342,0.4501320380882316,7.154462392469298,2.0707101532907224,CRISIS
61.0,0.8109999895095825,1.3949999809265137,-0.10499999672174454,99.41999816894531,1650.0999755859375,22.600000381469727,56.57768630981445,100.16310119628906,138.5987091064453,104.97088623046875,241.47303771972656,185.8046417236328,109.08592987060547,19.6052188873291,12.159822463989258,39.35125732421875,0.9159999862313271,-0.040469218081561786,3.236170383305813,0.4517520088400907,6.833475037909529,0.9955259073895162,CRISIS
65.54000091552734,0.7490000128746033,1.3370000123977661,-0.057999998331069946,98.37000274658203,1623.9000244140625,21.510000228881836,56.724952697753906,99.95895385742188,142.29830932617188,105.74880981445312,234.28060913085938,179.41421508789062,105.1169662475586,19.008106231689453,11.33556079864502,37.57278823852539,0.8070000112056732,-0.029436169030137682,3.3145945671268953,0.4486797547501878,6.9314316299520105,0.24457912960524908,CRISIS
57.08000183105469,0.6700000166893005,1.281999945640564,0.013000000268220901,99.18000030517578,1622.0,20.09000015258789,57.21099853515625,101.1755142211914,141.12733459472656,105.99354553222656,241.8890380859375,185.9401092529297,107.4329605102539,19.3699893951416,11.45159912109375,39.15524673461914,0.6570000164210796,-0.040799069222761775,3.419194674959893,0.44414150124523416,6.705553971502179,1.8693505376074393,CRISIS
53.540000915527344,0.6980000138282776,1.3509999513626099,0.029999999329447746,99.05000305175781,1583.4000244140625,20.479999542236328,56.75437545776367,100.84074401855469,139.9818115234375,106.18585205078125,238.28355407714844,184.3522186279297,106.89130401611328,18.83620834350586,11.627654075622559,38.42377853393555,0.6680000144988298,-0.030464642094441996,3.304516825495455,0.44858867591636375,6.645024372523038,1.9557400885606535,CRISIS
57.060001373291016,0.6349999904632568,1.2890000343322754,0.06300000101327896,99.66999816894531,1578.199951171875,20.309999465942383,55.19649887084961,99.37560272216797,141.94308471679688,106.61815643310547,227.5596160888672,176.51919555664062,99.60710906982422,17.68721580505371,11.051472663879395,36.59271240234375,0.5719999894499779,-0.052120391799810206,3.3111164018840022,0.4377187428147417,6.9353252492549124,2.3936736374703393,CRISIS
50.90999984741211,0.6269999742507935,1.2699999809265137,0.06499999761581421,100.18000030517578,1625.699951171875,25.31999969482422,55.62577819824219,99.63754272460938,142.84384155273438,106.63565063476562,232.81069946289062,180.10166931152344,100.55030822753906,18.130529403686523,12.063791275024414,37.4484748840332,0.5619999766349792,-0.037089291304025496,3.104204476876397,0.4318972816091148,6.982926278399018,3.4703580055177152,CRISIS
46.79999923706055,0.5870000123977661,1.2139999866485596,0.057999998331069946,100.58000183105469,1633.699951171875,28.34000015258789,54.43419647216797,99.12185668945312,143.18370056152344,106.7144546508789,229.44564819335938,177.5455322265625,97.7020034790039,17.768640518188477,11.935750961303711,36.869991302490234,0.5290000140666962,-0.03505609663654863,3.089038253397256,0.425817635890257,7.1202045627604,4.825435153802071,CRISIS
45.2400016784668,0.6759999990463257,1.284000039100647,0.05999999865889549,100.69000244140625,1677.0,26.079999923706055,55.75898742675781,101.0781021118164,142.8098602294922,106.23310852050781,244.8565673828125,190.23915100097656,105.18232727050781,19.044296264648438,12.567949295043945,40.01580047607422,0.6160000003874302,-0.014657469376600396,3.1839562315750336,0.4295671069588432,6.8489075785259725,6.101159981486859,CRISIS
46.70000076293945,0.7360000014305115,1.3320000171661377,0.12800000607967377,99.9800033569336,1664.800048828125,23.6299991607666,55.75898742675781,101.23363494873047,141.31417846679688,105.76054382324219,245.10617065429688,190.16165161132812,105.45315551757812,19.23428726196289,12.836034774780273,39.65724182128906,0.6079999953508377,-0.05198469751393808,3.0895243365346765,0.43023460093263655,6.792158860725688,3.702934922952683,CRISIS
43.349998474121094,0.7639999985694885,1.3639999628067017,0.1850000023841858,100.12000274658203,1665.4000244140625,25.09000015258789,57.2095832824707,103.05892944335938,140.2860565185547,105.62928009033203,253.33409118652344,194.19920349121094,110.26260375976562,20.075672149658203,13.692305564880371,40.72337341308594,0.5789999961853027,-0.058180933312031446,2.974179419245362,0.4352458180552655,6.573927798718061,3.740545570868181,CRISIS
41.66999816894531,0.7289999723434448,1.3530000448226929,0.20999999344348907,99.5199966430664,1736.199951171875,22.760000228881836,60.9544677734375,107.90448760986328,140.54100036621094,105.85679626464844,257.1891174316406,194.47996520996094,115.53899383544922,21.152286529541016,13.56826400756836,40.7329216003418,0.5189999788999557,-0.05405297214976379,3.0020731891435064,0.4492374910309291,6.750674245123715,2.1032065216880724,CRISIS
41.16999816894531,0.7490000128746033,1.3910000324249268,0.20000000298023224,99.3499984741211,1744.800048828125,22.40999984741211,60.08113098144531,106.85679626464844,139.25787353515625,105.62928009033203,254.8410186767578,196.58106994628906,112.4105224609375,20.38327407836914,13.524250030517578,40.82377624511719,0.549000009894371,-0.0444129807087954,3.0185611884576233,0.44110058515940803,6.8466217011996875,0.6075933915150378,CRISIS
